seq,anchorId,range,rssi,sec,nsec
29,1,4063,-88.9801356114121,163,265000000
29,3,7720,-92.60971171491178,163,271000000
30,0,3928,-87.71063507926331,163,360000000
30,1,4007,-88.4900311247749,163,369000000
30,3,7671,-92.56097194115635,163,371000000
31,0,3898,-88.3275458813006,163,460000000
31,1,4025,-88.76437796867252,163,464000000
31,3,7600,-91.37753030671868,163,466000000
32,0,3740,-88.72317084710969,163,560000000
32,1,4013,-88.3834820345255,163,568000000
32,3,7519,-89.43350661933589,163,579000000
33,0,3679,-88.95281383439784,163,660000000
33,1,4009,-88.17310452554854,163,668000000
33,3,7497,-90.72561637825842,163,675000000
34,0,3592,-87.41509011435639,163,760000000
34,1,4022,-87.60467186276672,163,764000000
34,3,7485,-90.00563805835542,163,766000000
35,0,3556,-88.0498462496926,163,860000000
35,1,4037,-88.66541119930305,163,873000000
35,3,7439,-91.68824528661756,163,882000000
36,0,3342,-88.2520597113445,163,960000000
36,1,4031,-88.17092922558628,163,972000000
36,3,7424,-91.6240765932451,163,975000000
36,2,7549,-90.67437475591974,163,979000000
37,0,3356,-88.76770702942198,164,59000000
37,1,4021,-88.78108572259778,164,68000000
37,3,7370,-91.83416596359936,164,70000000
37,2,7481,-91.04851754908309,164,78000000
38,0,3305,-88.87843510659809,164,160000000
38,1,3999,-88.61717933596587,164,183000000
38,3,7364,-91.78954261319303,164,185000000
38,2,7448,-91.41750996670196,164,195000000
39,0,3345,-88.38427841998859,164,260000000
39,1,4040,-88.17187520449254,164,263000000
39,3,7336,-92.67828525320948,164,276000000
39,2,7385,-92.01210664646328,164,279000000
40,0,3313,-88.259434645375,164,360000000
40,1,4047,-87.94182937403588,164,367000000
40,3,7291,-92.9248743794346,164,371000000
40,2,7399,-92.1837907760514,164,382000000
41,0,3379,-87.47160422490822,164,460000000
41,1,4044,-88.31522816005521,164,462000000
41,3,7415,-92.7679830851341,164,465000000
41,2,7346,-93.41278338805236,164,478000000
42,0,3391,-88.3364078351423,164,560000000
42,1,4034,-87.81362570575912,164,570000000
42,3,7394,-92.08576198314744,164,575000000
42,2,7303,-92.76256807153112,164,583000000
43,0,3353,-88.56628060061162,164,660000000
43,1,4016,-88.6164721926894,164,674000000
43,3,7372,-92.13567741892986,164,680000000
43,2,7345,-91.01629939820684,164,698000000
44,0,3377,-88.32944726924613,164,760000000
44,1,4102,-88.22949807734811,164,766000000
44,3,7323,-93.7515910661596,164,778000000
44,2,7342,-93.59590398737626,164,782000000
45,0,3329,-88.19852356514643,164,860000000
45,1,4091,-88.10745005588073,164,868000000
45,3,7378,-90.66077070147828,164,870000000
45,2,7397,-91.63486501700476,164,882000000
46,0,3298,-88.34461448055207,164,960000000
46,1,4085,-89.07982330823353,164,971000000
46,3,7365,-91.63187742159276,164,983000000
46,2,7334,-91.75182126923272,164,988000000
47,0,3253,-88.2439651843845,165,59000000
47,1,4073,-87.64224338373,165,65000000
47,3,7384,-91.9594643637593,165,78000000
47,2,7348,-93.68589190944006,165,81000000
48,0,3221,-87.49908658155455,165,159000000
48,1,4064,-88.13133642392143,165,167000000
48,3,7337,-92.77778617170766,165,176000000
48,2,7314,-92.98111468087204,165,180000000
49,0,3164,-87.9367265231108,165,260000000
49,1,4093,-87.89371868139615,165,263000000
49,3,7324,-92.59350294957795,165,270000000
49,2,7247,-93.64225713811211,165,290000000
50,0,3123,-87.66484193284134,165,363000000
50,1,3720,-88.29278334798902,165,378000000
50,3,7312,-93.80200897600024,165,378000000
50,2,6835,-90.75074351718452,165,389000000
51,0,3076,-88.70948242617165,165,459000000
51,1,3689,-89.03623464625217,165,465000000
51,3,7316,-93.41775176378262,165,484000000
51,2,6802,-89.4932866772627,165,490000000
52,0,3034,-88.06136181593754,165,560000000
52,1,3712,-88.5572003564918,165,565000000
52,3,7269,-92.82516190258154,165,568000000
52,2,6738,-90.62765115473032,165,581000000
53,0,2976,-88.69862728552083,165,660000000
53,1,3761,-89.07556984734923,165,664000000
53,3,6900,-90.60023886103008,165,675000000
53,2,6710,-90.01762826989864,165,682000000
54,0,2990,-87.8441508704247,165,760000000
54,1,3732,-88.73744603248522,165,766000000
54,3,6859,-90.04437468496317,165,771000000
54,2,6798,-89.99801826544858,165,779000000
55,0,2931,-88.5692997990051,165,859000000
55,1,3782,-88.0910804223994,165,871000000
55,3,6787,-90.48671918015486,165,874000000
55,2,6729,-89.66298864053928,165,885000000
56,0,2900,-87.83116840262456,165,960000000
56,1,3781,-87.87092274477918,165,964000000
56,3,6792,-89.97156110284894,165,974000000
56,2,6685,-89.35939539538877,165,978000000
57,0,2853,-88.16652051917623,166,59000000
57,1,3782,-88.37253053193702,166,68000000
57,3,6763,-90.02833193568084,166,80000000
57,2,6711,-90.24474090765256,166,85000000
58,0,2826,-88.51669376210393,166,160000000
58,1,3806,-87.29205661394919,166,163000000
58,3,6712,-90.2793410082146,166,175000000
58,2,6729,-89.25566321657378,166,178000000
59,0,2803,-88.95988920326292,166,259000000
59,1,3815,-88.60592880330651,166,267000000
59,3,6695,-90.03884499918445,166,269000000
59,2,6496,-88.10067485669384,166,281000000
60,0,2718,-88.07554796192835,166,360000000
60,1,3962,-87.83540611320244,166,362000000
60,3,6713,-89.8395942041904,166,375000000
60,2,6475,-90.2834587432154,166,378000000
61,0,2698,-88.1070353396646,166,459000000
61,1,3945,-88.64596539747586,166,469000000
61,3,6789,-89.61116445799153,166,472000000
61,2,6700,-89.84851048031152,166,481000000
62,0,2677,-87.82510713687637,166,560000000
62,1,3971,-87.8002435669321,166,562000000
62,3,6766,-89.81448217318281,166,576000000
62,2,6634,-89.3388501454583,166,578000000
63,0,2635,-88.67319779159345,166,661000000
63,1,3975,-88.29862841003244,166,668000000
63,3,6789,-89.66644725699702,166,679000000
63,2,6575,-88.52107719232448,166,682000000
64,0,2595,-88.35037230067056,166,759000000
64,1,4018,-88.88087862360466,166,771000000
64,3,6733,-90.02402563636964,166,783000000
64,2,6323,-91.48834647097873,166,787000000
65,0,2582,-88.26342506101314,166,858000000
65,1,4039,-88.18850618431058,166,870000000
65,3,6657,-89.65045301189575,166,882000000
65,2,6315,-92.08294644643075,166,886000000
66,0,2545,-87.3834992960179,166,960000000
66,1,4192,-88.16231596807009,166,962000000
66,3,6722,-90.67084678483248,166,970000000
66,2,6493,-88.8874069489084,166,974000000
67,0,2497,-87.83452604649808,167,59000000
67,1,4295,-88.5605915978177,167,70000000
67,3,6744,-89.34354725532673,167,77000000
67,2,6408,-91.40171504582266,167,80000000
68,0,2479,-87.83502076554883,167,160000000
68,1,4279,-88.2113794084146,167,170000000
68,3,6710,-90.38712237529896,167,174000000
68,2,6345,-92.21825555688486,167,177000000
69,0,2465,-87.77539713794523,167,262000000
69,1,4288,-87.47509211282821,167,268000000
69,3,6718,-89.46479118588681,167,270000000
69,2,6074,-88.14114706216482,167,282000000
70,0,2369,-88.67845354011722,167,360000000
70,1,4352,-87.07970141329635,167,377000000
70,3,6693,-89.65674910301247,167,388000000
70,2,6003,-88.68804515585337,167,400000000
71,0,2377,-88.12282500859303,167,460000000
71,1,4385,-88.27342677130267,167,462000000
71,3,6527,-89.79849367092639,167,466000000
71,2,5991,-88.46668421818137,167,473000000
72,0,2362,-89.16741853373625,167,560000000
72,1,4390,-87.97749065781842,167,569000000
72,3,6450,-90.03440256168459,167,579000000
72,2,5912,-88.35013592725367,167,581000000
73,0,2335,-88.28580639288317,167,660000000
73,1,4381,-88.27646271801676,167,673000000
73,3,6489,-89.35333841844931,167,678000000
73,2,6029,-88.86896453515958,167,689000000
74,0,2248,-88.73587592058917,167,759000000
74,1,4410,-87.70983323856484,167,770000000
74,3,6413,-92.02530627094136,167,777000000
74,2,5999,-88.09159905773836,167,784000000
75,0,2235,-88.09724283624536,167,859000000
75,1,4396,-87.9210417280087,167,867000000
75,2,5932,-88.2309852722783,167,869000000
76,0,2198,-87.48928762434402,167,959000000
76,1,4297,-88.29004637345291,167,965000000
76,2,5980,-89.35321864145648,167,969000000
77,0,2210,-88.65367504041198,168,60000000
77,1,4287,-88.01988748195042,168,69000000
77,2,6008,-88.07179041736906,168,72000000
78,0,2094,-88.31824416704464,168,159000000
78,1,4345,-88.46314821458654,168,166000000
78,2,5569,-88.10755111321501,168,174000000
79,0,2093,-87.96552373820839,168,260000000
79,1,4400,-88.5984268775038,168,264000000
79,2,5537,-88.05644998047072,168,265000000
80,0,2113,-88.2400533464413,168,359000000
80,1,4378,-88.4993484608647,168,364000000
80,2,5508,-88.23385248550105,168,365000000
81,0,2106,-88.94012405917212,168,460000000
81,1,4346,-88.0738931496094,168,471000000
81,2,5611,-88.91218093192248,168,478000000
82,0,2069,-88.26246160271972,168,560000000
82,1,4419,-87.55805418449927,168,562000000
82,2,5559,-88.66781934036553,168,563000000
83,0,2053,-87.38453135846487,168,660000000
83,1,4440,-87.73194343213426,168,668000000
83,2,5710,-89.37486614684973,168,681000000
84,0,1994,-88.35351055008519,168,760000000
84,1,4433,-88.7279110848645,168,766000000
84,2,5666,-88.45043739448533,168,770000000
85,0,2015,-88.85786058509268,168,860000000
85,1,4529,-87.56829302108305,168,874000000
85,2,5631,-87.53682466205113,168,880000000
86,0,1971,-88.0030606271446,168,960000000
86,1,4587,-87.9355830161869,168,964000000
86,2,5435,-88.17549934588713,168,977000000
87,0,1946,-87.74804273121714,169,60000000
87,1,4606,-87.7464146468657,169,64000000
87,2,5365,-88.77463260506477,169,64000000
88,0,1950,-87.59002607652013,169,160000000
88,1,4561,-87.89037984551025,169,164000000
88,2,5563,-88.50800977650377,169,176000000
89,0,1882,-88.15659895240196,169,260000000
89,1,4581,-87.92126750415618,169,264000000
89,2,5528,-88.37446687128637,169,271000000
90,0,1905,-88.41851329669608,169,359000000
90,1,4615,-87.94725392327841,169,362000000
90,2,5455,-88.53947545367599,169,374000000
91,0,1902,-88.36051136060915,169,461000000
91,1,4612,-88.70132330631156,169,468000000
91,2,5399,-88.01840768461317,169,482000000
92,0,1864,-88.90115292024684,169,560000000
92,1,4482,-87.43936114503336,169,562000000
92,2,5332,-88.10210032028654,169,574000000
93,0,1872,-87.52572447403743,169,661000000
93,1,4554,-88.32279493081722,169,667000000
93,2,5215,-88.00000619545115,169,669000000
94,0,1874,-87.96328427340647,169,760000000
94,1,4552,-87.81487309283658,169,768000000
94,2,5159,-87.35600908488239,169,770000000
95,0,1856,-88.15247187094576,169,860000000
95,1,4583,-88.36842888113482,169,870000000
95,2,5111,-88.2759417286227,169,876000000
96,0,1835,-87.64009661664113,169,960000000
96,1,4682,-88.01790984439208,169,964000000
96,2,5237,-88.31087728283939,169,967000000
97,0,1848,-88.40525883356055,170,60000000
97,1,4674,-88.27173814825187,170,67000000
97,2,5241,-88.3024323314596,170,67000000
98,0,1818,-87.7899746460134,170,160000000
98,1,4707,-89.16038705838943,170,174000000
98,2,5092,-87.71780816551203,170,176000000
99,0,1853,-87.74031225179321,170,259000000
99,1,4924,-87.5787632658873,170,273000000
99,2,5078,-88.26566987432409,170,276000000
100,0,1859,-88.38052847279776,170,360000000
100,1,4917,-88.57895999140325,170,365000000
100,2,4993,-87.79069590102308,170,368000000
101,0,1833,-87.87669737514895,170,460000000
101,1,4955,-88.51657609729149,170,468000000
101,2,4963,-88.62491471389954,170,468000000
102,0,1851,-87.62173920762618,170,560000000
102,1,5008,-88.16707424479847,170,572000000
102,2,4948,-88.39727227322447,170,574000000
103,0,1848,-88.24336784646567,170,660000000
103,1,5031,-88.24303339740229,170,665000000
103,2,4893,-88.07186667520183,170,676000000
104,0,1832,-88.33064275450634,170,760000000
104,1,5077,-87.68381277306086,170,773000000
104,2,4717,-88.42628828665312,170,789000000
105,0,1836,-87.87409248928556,170,860000000
105,2,4659,-88.11336720582315,170,861000000
106,0,1828,-88.53822821520632,170,960000000
106,2,4617,-88.25819017389995,170,962000000
107,0,1897,-87.84604245159099,171,60000000
107,2,4562,-88.1906445192312,171,60000000
108,0,1912,-87.4086796387875,171,160000000
108,2,4501,-88.33773917982818,171,162000000
109,0,1869,-87.72706277254956,171,259000000
109,2,4646,-88.4119449937351,171,266000000
110,0,1915,-88.55080667050223,171,360000000
110,2,4601,-88.28516245790908,171,364000000
111,0,1899,-88.3722835236511,171,459000000
111,2,4572,-89.05194696628116,171,465000000
112,0,1940,-88.66557456649029,171,560000000
112,2,4610,-88.18539529444536,171,565000000
113,0,1954,-87.7849201414464,171,660000000
113,2,4580,-86.99331587732992,171,666000000
114,0,1937,-88.41156886859629,171,760000000
114,2,4463,-88.12226304861608,171,761000000
115,0,1988,-88.75614803962016,171,860000000
115,2,4436,-87.94568143316656,171,864000000
116,0,1998,-87.82669410285482,171,960000000
116,2,4377,-88.06886621136975,171,971000000
117,0,2034,-88.3638083402503,172,60000000
117,2,4378,-88.58247984728301,172,62000000
118,0,2058,-88.65402852869714,172,160000000
118,2,4402,-88.94136903090214,172,167000000
119,0,2024,-87.87851685017876,172,260000000
119,2,4343,-88.21932211254176,172,270000000
120,0,2094,-88.36207135873846,172,360000000
120,2,4306,-88.20705858099018,172,362000000
121,0,2083,-88.06867347800232,172,460000000
121,2,4311,-88.38921122575367,172,463000000
122,0,2044,-87.8171672989095,172,560000000
122,2,4431,-88.68216341043508,172,567000000
123,0,2007,-88.47267553458268,172,660000000
123,2,4443,-87.93969385908851,172,664000000
124,0,2046,-89.04158067964433,172,760000000
124,2,4419,-88.05052002647922,172,768000000
125,0,1971,-87.319756811492,172,860000000
125,2,4539,-88.54600213215117,172,860000000
126,0,1969,-88.13502435910253,172,960000000
126,2,4583,-88.23158576828972,172,963000000
127,0,1884,-87.61548382861675,173,60000000
127,2,4532,-88.35748163495194,173,64000000
128,0,1913,-88.4468108295767,173,159000000
128,2,4579,-88.02473069192645,173,162000000
129,0,1925,-88.52222410291584,173,260000000
129,2,4615,-87.92524133364986,173,265000000
130,0,1901,-88.39954849933942,173,359000000
130,2,4550,-88.4827424549112,173,362000000
131,0,1864,-88.0855986413827,173,460000000
131,2,4593,-88.47541725476765,173,460000000
132,0,1830,-87.67632900660936,173,560000000
132,2,4664,-88.18427707221126,173,571000000
133,0,1860,-88.26235004246784,173,660000000
133,1,5545,-88.38610192946916,173,663000000
133,2,4672,-87.49484333291582,173,666000000
134,0,1800,-88.58079044652746,173,760000000
134,1,5484,-88.32482637581268,173,764000000
134,2,4919,-87.73775070528274,173,767000000
135,0,1765,-88.91896821677594,173,859000000
135,1,5497,-88.43913420345007,173,865000000
135,2,4946,-88.22154996952865,173,872000000
136,0,1829,-88.11888968341061,173,960000000
136,1,5369,-88.14660859387844,173,963000000
136,2,4975,-87.96493916761861,173,975000000
137,0,1761,-88.30783008756472,174,60000000
137,1,5439,-88.84969530759405,174,64000000
137,2,5007,-87.622777998416,174,67000000
138,0,1763,-88.75079061783853,174,161000000
138,1,5393,-88.1507502297706,174,165000000
138,2,5171,-87.92520889650496,174,168000000
139,0,1787,-88.50619926853639,174,260000000
139,1,5375,-88.25128948743715,174,267000000
139,2,5227,-87.83412736020482,174,269000000
140,0,1756,-87.65596605350942,174,360000000
140,1,5367,-88.29864321254499,174,362000000
140,2,5229,-89.22228349799114,174,373000000
141,0,1788,-88.8526740841276,174,460000000
141,1,5417,-88.33634040832139,174,463000000
141,2,5106,-87.75456203064265,174,465000000
142,0,1803,-88.35014287559478,174,560000000
142,1,5318,-88.8242971713808,174,568000000
142,2,5175,-88.16345316279308,174,582000000
143,0,1798,-88.75344473732015,174,660000000
143,1,5379,-87.96786159269797,174,664000000
143,2,5343,-88.06069869314416,174,675000000
144,0,1755,-88.39155646325918,174,760000000
144,1,5419,-88.09254562120553,174,764000000
144,2,5355,-88.71473974689711,174,768000000
145,0,1790,-88.3100406751511,174,860000000
145,1,5452,-88.90668158421317,174,867000000
145,2,5510,-88.34377150193968,174,869000000
146,0,1806,-87.5739835834481,174,960000000
146,1,5354,-88.21503797543853,174,966000000
146,2,5559,-88.71785048926276,174,969000000
147,0,1752,-87.84743126658685,175,60000000
147,1,5374,-87.67534755526655,175,71000000
147,2,5560,-88.0414883691015,175,72000000
148,0,1761,-88.20124043757265,175,160000000
148,1,5400,-88.47819060025078,175,163000000
148,2,5322,-87.90205449353854,175,165000000
149,0,1780,-88.730782996185,175,257000000
149,1,5400,-88.79922704844292,175,263000000
149,2,5429,-88.43776090300341,175,267000000
150,0,1796,-87.0649733341043,175,360000000
150,1,5346,-88.45625617805116,175,367000000
150,2,5644,-88.61477697385722,175,369000000
151,0,1762,-87.47344820630157,175,460000000
151,1,5452,-88.31805410430556,175,470000000
151,2,5744,-88.5926789844107,175,474000000
152,0,1811,-88.29049946424672,175,560000000
152,1,5396,-88.48605339505137,175,563000000
152,2,5559,-88.77645151888667,175,574000000
153,0,1807,-87.25884379093542,175,659000000
153,1,5344,-87.71840697686264,175,669000000
153,2,5623,-88.88105799674744,175,682000000
154,0,1824,-88.28414767362395,175,760000000
154,1,5415,-88.79895024946683,175,769000000
154,2,5529,-88.1225338579194,175,774000000
155,0,1815,-88.96161348674096,175,860000000
155,1,5407,-88.27041758841447,175,861000000
155,2,5520,-88.55828321714208,175,870000000
156,0,1863,-88.27358799085225,175,960000000
156,1,5333,-87.4150625151771,175,968000000
156,2,5975,-87.57198740290376,175,973000000
157,0,1840,-89.23453249543239,176,60000000
157,1,5355,-88.1091285420268,176,69000000
157,2,6018,-88.5515438464746,176,72000000
158,0,1859,-87.57810316512368,176,160000000
158,1,5364,-88.35916396940331,176,164000000
158,2,5972,-88.8193390765604,176,166000000
159,0,1857,-87.87086168992614,176,260000000
159,1,5345,-88.5640081543338,176,266000000
159,2,6039,-88.0804713142659,176,269000000
160,0,1838,-87.89380855359896,176,360000000
160,1,5364,-87.81947682431955,176,370000000
160,2,5950,-87.9027889845598,176,375000000
161,0,1843,-88.60374276358068,176,460000000
161,1,5338,-88.98098054052745,176,465000000
161,2,5953,-88.2571812451176,176,468000000
162,0,1826,-88.81977138832487,176,560000000
